date,value,cash,positions,regime,model,num_positions,monthly_halted,ret,cummax,window
2022-02-07,1086406.86327,1086406.86327,0.0,bear,5d_10%,0,False,-0.022923001870053028,1177177.36767,2022 Bear
2022-02-08,1095505.24007,760119.24007,335386.0,bear,5d_10%,1,False,0.008374741643857542,1177177.36767,2022 Bear
2022-02-09,1108365.93207,532663.9320700001,575702.0,bear,5d_10%,2,False,0.01173950751634778,1177177.36767,2022 Bear
2022-02-10,1166095.93207,532663.9320700001,633432.0,bear,5d_10%,2,False,0.05208568608039288,1177177.36767,2022 Bear
2022-02-11,1152899.93207,532663.9320700001,620236.0,bear,5d_10%,2,False,-0.011316393134632619,1177177.36767,2022 Bear
2022-02-14,1140971.31557,372751.3155700001,768220.0,bear,5d_10%,3,False,-0.01034661913682522,1177177.36767,2022 Bear
2022-02-15,1099492.6207700002,707533.6207700002,391959.0,bear,5d_10%,2,False,-0.03635384538942443,1177177.36767,2022 Bear
2022-02-16,1107562.9003700002,663740.9003700002,443822.0,bear,5d_10%,2,False,0.007340003422986241,1177177.36767,2022 Bear
2022-02-17,1103230.51059,654433.5105900001,448797.0,sideways,5d_10%,3,False,-0.003911642199781906,1177177.36767,2022 Bear
2022-02-18,1072057.3427300001,656678.3427300001,415379.0,sideways,5d_10%,2,False,-0.028256259739706358,1177177.36767,2022 Bear
2022-02-21,1089621.6977300001,459772.69773000013,629849.0,sideways,5d_10%,3,False,0.016383783124205076,1177177.36767,2022 Bear
2022-02-22,1080739.0550300002,726593.0550300002,354146.0,bear,5d_10%,2,False,-0.00815204278558801,1177177.36767,2022 Bear
2022-02-23,1066878.0550300002,726593.0550300002,340285.0,bear,5d_10%,2,False,-0.012825482650495323,1177177.36767,2022 Bear
2022-02-24,1053692.4342500002,858422.4342500002,195270.0,bear,5d_10%,1,False,-0.012359070202853872,1177177.36767,2022 Bear
2022-02-25,1051277.4342500002,858422.4342500002,192855.0,bear,5d_10%,1,False,-0.0022919401539776008,1177177.36767,2022 Bear
2022-02-28,1044903.6627500001,1044903.6627500001,0.0,bear,5d_10%,0,False,-0.00606288244410691,1177177.36767,2022 Bear
2022-03-01,1025363.7796500002,731509.7796500002,293854.0,sideways,5d_10%,1,False,-0.01870017667329682,1177177.36767,2022 Bear
2022-03-02,1054604.7796500002,731509.7796500002,323095.0,sideways,5d_10%,1,False,0.028517683753156442,1177177.36767,2022 Bear
2022-03-03,1054965.7796500002,731509.7796500002,323456.00000000006,sideways,5d_10%,1,False,0.00034230832911630316,1177177.36767,2022 Bear
2022-03-04,1031269.83235,512804.8323500001,518465.0,sideways,5d_10%,3,False,-0.022461342118472838,1177177.36767,2022 Bear
2022-03-07,1023785.6423800001,566497.6423800001,457288.0,bear,5d_10%,3,False,-0.007257256767557507,1177177.36767,2022 Bear
2022-03-08,1029481.7646400001,796736.7646400001,232745.0,severe_bear,5d_10%,2,False,0.005563784081556555,1177177.36767,2022 Bear
2022-03-09,1034357.7646400001,796736.7646400001,237621.0,severe_bear,5d_10%,2,False,0.004736363641861141,1177177.36767,2022 Bear
2022-03-10,1039240.7646400001,796736.7646400001,242504.0,severe_bear,5d_10%,2,False,0.004720803736316004,1177177.36767,2022 Bear
2022-03-11,1013647.10954,873775.10954,139872.0,severe_bear,5d_10%,1,False,-0.02462726248894398,1177177.36767,2022 Bear
2022-03-14,1027606.10954,873775.10954,153831.0,severe_bear,5d_10%,1,False,0.013771064770593311,1177177.36767,2022 Bear
2022-03-15,1042975.10954,873775.10954,169200.0,severe_bear,5d_10%,1,False,0.014956119720697103,1177177.36767,2022 Bear
2022-03-16,1059895.10954,873775.10954,186120.0,severe_bear,5d_10%,1,False,0.016222822429063255,1177177.36767,2022 Bear
2022-03-17,1069060.10954,873775.10954,195285.0,severe_bear,5d_10%,1,False,0.00864708207209075,1177177.36767,2022 Bear
2022-03-18,1070819.78954,1070819.78954,0.0,severe_bear,5d_10%,0,False,0.0016460066036483312,1177177.36767,2022 Bear
2022-03-21,1056052.59584,910462.5958400001,145590.0,severe_bear,5d_10%,1,False,-0.01379054986118966,1177177.36767,2022 Bear
2022-03-22,1062330.29105,1062330.29105,0.0,severe_bear,5d_10%,0,False,0.005944491055397405,1177177.36767,2022 Bear
2022-03-23,1062330.29105,1062330.29105,0.0,severe_bear,5d_10%,0,False,0.0,1177177.36767,2022 Bear
2022-03-24,1062330.29105,1062330.29105,0.0,severe_bear,5d_10%,0,False,0.0,1177177.36767,2022 Bear
2022-03-25,1062330.29105,1062330.29105,0.0,severe_bear,5d_10%,0,False,0.0,1177177.36767,2022 Bear
2022-03-28,1062330.29105,1062330.29105,0.0,severe_bear,5d_10%,0,False,0.0,1177177.36767,2022 Bear
2022-03-29,1062330.29105,1062330.29105,0.0,severe_bear,5d_10%,0,False,0.0,1177177.36767,2022 Bear
2022-03-30,1062330.29105,1062330.29105,0.0,severe_bear,5d_10%,0,False,0.0,1177177.36767,2022 Bear
2022-03-31,1062330.29105,1062330.29105,0.0,severe_bear,5d_10%,0,False,0.0,1177177.36767,2022 Bear
2022-04-01,1032848.3762500001,743520.3762500001,289328.0,bear,5d_10%,1,False,-0.027752117254286612,1177177.36767,2022 Bear
2022-04-06,1061627.2172500002,520801.2172500001,540826.0,sideways,5d_10%,2,False,0.027863568033566155,1177177.36767,2022 Bear
2022-04-07,1098469.2172500002,520801.2172500001,577668.0,severe_bear,5d_10%,2,False,0.03470333032289252,1177177.36767,2022 Bear
2022-04-08,1156371.2172500002,520801.2172500001,635570.0,severe_bear,5d_10%,2,False,0.052711536282242566,1177177.36767,2022 Bear
2022-04-11,1142929.2172500002,520801.2172500001,622128.0,severe_bear,5d_10%,2,False,-0.011624294862653928,1177177.36767,2022 Bear
2022-04-12,1080331.05565,832551.0556500001,247779.99999999997,severe_bear,5d_10%,1,False,-0.05476993732876789,1177177.36767,2022 Bear
2022-04-13,1094418.8436500002,1094418.8436500002,0.0,severe_bear,5d_10%,0,False,0.013040250880804294,1177177.36767,2022 Bear
2022-04-14,1094418.8436500002,1094418.8436500002,0.0,severe_bear,5d_10%,0,False,0.0,1177177.36767,2022 Bear
2022-04-15,1094418.8436500002,1094418.8436500002,0.0,severe_bear,5d_10%,0,False,0.0,1177177.36767,2022 Bear
2022-04-18,1094418.8436500002,1094418.8436500002,0.0,severe_bear,5d_10%,0,False,0.0,1177177.36767,2022 Bear
2022-04-19,1094418.8436500002,1094418.8436500002,0.0,severe_bear,5d_10%,0,False,0.0,1177177.36767,2022 Bear
2022-04-20,1112223.54875,930132.5487500002,182091.0,severe_bear,5d_10%,1,False,0.016268639016319808,1177177.36767,2022 Bear
2022-04-21,1093932.54875,930132.5487500002,163800.0,severe_bear,5d_10%,1,False,-0.01644543493127515,1177177.36767,2022 Bear
2022-04-22,1085721.3339200001,1085721.3339200001,0.0,severe_bear,5d_10%,0,False,-0.0075061436277608085,1177177.36767,2022 Bear
2022-04-25,1088929.70432,922717.7043200001,166212.0,severe_bear,5d_10%,1,False,0.002955058816442424,1177177.36767,2022 Bear
2022-04-26,1092349.70432,922717.7043200001,169632.0,severe_bear,5d_10%,1,False,0.003140698601968639,1177177.36767,2022 Bear
2022-04-27,1092691.70432,922717.7043200001,169974.0,severe_bear,5d_10%,1,False,0.00031308654970785277,1177177.36767,2022 Bear
2022-04-28,1109791.70432,922717.7043200001,187074.0,severe_bear,5d_10%,1,False,0.01564942786002166,1177177.36767,2022 Bear
2022-04-29,1097324.0743200001,787442.0743200001,309882.0,severe_bear,5d_10%,2,False,-0.011234207240393035,1177177.36767,2022 Bear
2022-05-05,1109962.1099200002,974862.1099200002,135100.0,severe_bear,5d_10%,1,False,0.011517140556523087,1177177.36767,2022 Bear
2022-05-06,1123486.1099200002,974862.1099200002,148624.0,severe_bear,5d_10%,1,False,0.012184199693964892,1177177.36767,2022 Bear
2022-05-09,1138354.1099200002,974862.1099200002,163492.0,severe_bear,5d_10%,1,False,0.013233808472326025,1177177.36767,2022 Bear
2022-05-10,1154706.1099200002,974862.1099200002,179844.0,severe_bear,5d_10%,1,False,0.014364598728553002,1177177.36767,2022 Bear
2022-05-11,1172326.0339200003,1172326.0339200003,0.0,severe_bear,5d_10%,0,False,0.015259228169512973,1177177.36767,2022 Bear
2022-05-12,1172326.0339200003,1172326.0339200003,0.0,severe_bear,5d_10%,0,False,0.0,1177177.36767,2022 Bear
2022-05-13,1172326.0339200003,1172326.0339200003,0.0,severe_bear,5d_10%,0,False,0.0,1177177.36767,2022 Bear
2022-05-16,1170877.6499200002,996417.6499200002,174460.0,severe_bear,5d_10%,1,False,-0.0012354788327586519,1177177.36767,2022 Bear
2022-05-17,1163013.2371200002,1163013.2371200002,0.0,severe_bear,5d_10%,0,False,-0.006716681969749283,1177177.36767,2022 Bear
2022-05-18,1163013.2371200002,1163013.2371200002,0.0,severe_bear,5d_10%,0,False,0.0,1177177.36767,2022 Bear
2022-05-19,1163013.2371200002,1163013.2371200002,0.0,severe_bear,5d_10%,0,False,0.0,1177177.36767,2022 Bear
2022-05-20,1133134.6233200002,815936.6233200001,317198.0,sideways,5d_10%,3,False,-0.025690691082750794,1177177.36767,2022 Bear
2022-05-23,1164872.6233200002,815936.6233200001,348936.0,sideways,5d_10%,3,False,0.0280090285362653,1177177.36767,2022 Bear
2022-05-24,1180843.3577200002,925331.3577200001,255512.0,severe_bear,5d_10%,2,False,0.013710283923131339,1180843.3577200002,2022 Bear
2022-05-25,1206382.3577200002,925331.3577200001,281051.0,severe_bear,5d_10%,2,False,0.021627762762125524,1206382.3577200002,2022 Bear
2022-05-26,1234533.3577200002,925331.3577200001,309202.0,severe_bear,5d_10%,2,False,0.02333505610377462,1234533.3577200002,2022 Bear
2022-05-27,1247365.81172,1075105.81172,172260.0,severe_bear,5d_10%,1,False,0.01039457858287407,1247365.81172,2022 Bear
2022-05-30,1242353.13472,753398.1347200001,488955.0,sideways,5d_10%,3,False,-0.004018610220756447,1247365.81172,2022 Bear
2022-05-31,1266381.22882,1058074.22882,208307.0,sideways,5d_10%,1,False,0.01934079242727993,1266381.22882,2022 Bear
2022-06-01,1284870.48372,740935.48372,543935.0,sideways,5d_10%,3,False,0.014600070246799213,1284870.48372,2022 Bear
2022-06-02,1285623.08356,623389.0835599999,662234.0,sideways,5d_10%,3,False,0.0005857398465727304,1285623.08356,2022 Bear
2022-06-06,1276266.82736,849789.82736,426477.0,recovery,5d_10%,2,False,-0.007277604392487813,1285623.08356,2022 Bear
2022-06-07,1253525.24315,1253525.24315,0.0,recovery,5d_10%,0,False,-0.01781883202044965,1285623.08356,2022 Bear
2022-06-08,1253525.24315,1253525.24315,0.0,recovery,5d_10%,0,False,0.0,1285623.08356,2022 Bear
2022-06-09,1253525.24315,1253525.24315,0.0,recovery,5d_10%,0,False,0.0,1285623.08356,2022 Bear
2022-06-10,1253525.24315,1253525.24315,0.0,recovery,5d_10%,0,False,0.0,1285623.08356,2022 Bear
2022-06-13,1253525.24315,1253525.24315,0.0,recovery,5d_10%,0,False,0.0,1285623.08356,2022 Bear
2022-06-14,1253525.24315,1253525.24315,0.0,recovery,5d_10%,0,False,0.0,1285623.08356,2022 Bear
2022-06-15,1161637.00275,255121.00274999987,906516.0,bull,5d_10%,1,False,-0.07330386117242671,1285623.08356,2022 Bear
2022-06-16,1256524.28375,51226.28374999987,1205298.0,bull,5d_10%,3,False,0.08168410680390581,1285623.08356,2022 Bear
2022-06-17,1348115.5516499998,29775.55164999982,1318340.0,bull,5d_10%,3,False,0.07289255694020724,1348115.5516499998,2022 Bear
2022-06-20,1457032.5516499998,29775.55164999982,1427257.0,bull,5d_10%,3,False,0.08079203586568906,1457032.5516499998,2022 Bear
2022-06-21,1574897.4939499998,25517.493949999815,1549380.0,bull,5d_10%,3,False,0.08089382915057408,1574897.4939499998,2022 Bear
2022-06-22,1549488.6465499997,291426.6465499997,1258062.0,bull,5d_10%,4,False,-0.016133651553582817,1574897.4939499998,2022 Bear
2022-06-23,1526480.2038399996,77138.20383999968,1449342.0,bull,5d_10%,4,False,-0.01484905537141512,1574897.4939499998,2022 Bear
2022-06-24,1720378.0728399996,199213.0728399997,1521165.0,bull,5d_10%,3,False,0.12702285199128838,1720378.0728399996,2022 Bear
2022-06-27,1823368.0728399996,199213.0728399997,1624155.0,bull,5d_10%,3,False,0.05986474811899001,1823368.0728399996,2022 Bear
2022-06-28,1845133.6514399997,100253.65143999964,1744880.0,bull,5d_10%,5,False,0.011937018599924798,1845133.6514399997,2022 Bear
2022-06-29,1797934.0088399996,1538018.0088399996,259916.0,bull,5d_10%,2,False,-0.025580609059492332,1845133.6514399997,2022 Bear
2022-06-30,1675198.7947199994,331390.7947199994,1343808.0,bull,5d_10%,2,False,-0.06826458230198729,1845133.6514399997,2022 Bear
2022-07-01,1763424.4871199995,66194.48711999942,1697230.0,bull,5d_10%,3,False,0.05266580460663861,1845133.6514399997,2022 Bear
2022-07-04,1925307.7741199995,17120.77411999942,1908187.0,bull,5d_10%,4,False,0.09180052119180093,1925307.7741199995,2022 Bear
2022-07-05,2098118.2006199993,46570.20061999942,2051548.0,bull,5d_10%,4,False,0.08975729949409583,2098118.2006199993,2022 Bear
2022-07-06,2282716.771419999,10038.771419999415,2272678.0,bull,5d_10%,5,False,0.0879829223851405,2282716.771419999,2022 Bear
2022-07-07,2303107.870179999,332286.87017999915,1970821.0,bull,5d_10%,4,False,0.00893282031976117,2303107.870179999,2022 Bear
2022-07-08,2137415.918679999,143240.9186799992,1994175.0,bull,5d_10%,4,False,-0.07194276640071151,2303107.870179999,2022 Bear
2022-07-11,2095406.042369999,2019206.042369999,76200.0,recovery,5d_10%,1,False,-0.019654516438683656,2303107.870179999,2022 Bear
2022-07-12,2095748.018369999,2095748.018369999,0.0,recovery,5d_10%,0,False,0.00016320273640779703,2303107.870179999,2022 Bear
2022-07-13,2095748.018369999,2095748.018369999,0.0,recovery,5d_10%,0,False,0.0,2303107.870179999,2022 Bear
2022-07-14,2095748.018369999,2095748.018369999,0.0,recovery,5d_10%,0,False,0.0,2303107.870179999,2022 Bear
2022-07-15,2095748.018369999,2095748.018369999,0.0,sideways,5d_10%,0,False,0.0,2303107.870179999,2022 Bear
2022-07-18,2058446.106869999,1468078.106869999,590368.0,sideways,5d_10%,3,False,-0.017798853284381022,2303107.870179999,2022 Bear
2022-07-19,2071345.1342599993,1864265.1342599993,207080.0,sideways,5d_10%,1,False,0.006266390626866514,2303107.870179999,2022 Bear
2022-07-20,2070105.1342599993,1864265.1342599993,205840.00000000003,recovery,5d_10%,1,False,-0.0005986448030752545,2303107.870179999,2022 Bear
2022-07-21,2094551.2506599992,1305167.2506599992,789384.0,sideways,5d_10%,2,False,0.011809118288448106,2303107.870179999,2022 Bear
2022-07-22,2051918.438419999,1051978.438419999,999940.0,sideways,5d_10%,2,False,-0.020354150907773816,2303107.870179999,2022 Bear
2022-07-25,2059629.3938599993,1038732.3938599991,1020897.0,sideways,5d_10%,3,False,0.003757924923145417,2303107.870179999,2022 Bear
2022-07-26,2058830.3938599993,1038732.3938599991,1020098.0,sideways,5d_10%,3,False,-0.0003879338692591716,2303107.870179999,2022 Bear
2022-07-27,2060949.3938599993,1038732.3938599991,1022217.0,sideways,5d_10%,3,False,0.0010292251398267283,2303107.870179999,2022 Bear
2022-07-28,2044579.790059999,1120221.790059999,924358.0,sideways,5d_10%,3,False,-0.007942749030504404,2303107.870179999,2022 Bear
2022-07-29,2063097.790059999,1120221.790059999,942876.0,bear,5d_10%,3,False,0.009057117795073566,2303107.870179999,2022 Bear
2022-08-01,2092551.899059999,1564914.899059999,527637.0,bear,5d_10%,1,False,0.014276642213427726,2303107.870179999,2022 Bear
2022-08-02,2145396.899059999,1564914.899059999,580482.0,bear,5d_10%,1,False,0.02525385393009283,2303107.870179999,2022 Bear
2022-08-03,2199496.440859999,1095491.440859999,1104005.0,bear,5d_10%,2,False,0.025216565673094715,2303107.870179999,2022 Bear
2022-08-04,2219983.818259999,1257308.8182599992,962675.0,bear,5d_10%,2,False,0.00931457629092125,2303107.870179999,2022 Bear
2022-08-05,2264361.818259999,1257308.8182599992,1007053.0,bear,5d_10%,2,False,0.019990235800359635,2303107.870179999,2022 Bear
2022-08-08,2320418.818259999,1257308.8182599992,1063110.0,bear,5d_10%,2,False,0.02475620262978806,2320418.818259999,2022 Bear
2022-08-09,2384748.818259999,1257308.8182599992,1127440.0,bear,5d_10%,2,False,0.027723443498117728,2384748.818259999,2022 Bear
2022-08-10,2449918.6366599994,1732663.6366599991,717255.0,bear,5d_10%,1,False,0.02732774953110173,2449918.6366599994,2022 Bear
2022-08-11,2484818.470859999,1763762.4708599988,721056.0,sideways,5d_10%,1,False,0.014245303365494122,2484818.470859999,2022 Bear
2022-08-12,2556820.470859999,1763762.4708599988,793058.0,sideways,5d_10%,1,False,0.02897676463869825,2556820.470859999,2022 Bear
2022-08-15,2586176.848859999,1234134.8488599989,1352042.0,sideways,5d_10%,2,False,0.01148159533865356,2586176.848859999,2022 Bear
2022-08-16,2641187.361459999,1735723.3614599989,905464.0,sideways,5d_10%,1,False,0.021270978674273078,2641187.361459999,2022 Bear
2022-08-17,2685735.361459999,1735723.3614599989,950012.0,sideways,5d_10%,1,False,0.01686665650837238,2685735.361459999,2022 Bear
2022-08-18,2576518.073459999,1854706.0734599992,721812.0,sideways,5d_10%,2,False,-0.04066569237135409,2685735.361459999,2022 Bear
2022-08-19,2648350.073459999,1854706.0734599992,793644.0,sideways,5d_10%,2,False,0.027879486171636714,2685735.361459999,2022 Bear
2022-08-22,2727914.073459999,1854706.0734599992,873208.0,sideways,5d_10%,2,False,0.030042856039817822,2727914.073459999,2022 Bear
2022-08-23,2815584.073459999,1854706.0734599992,960878.0,sideways,5d_10%,2,False,0.032138109060305675,2815584.073459999,2022 Bear
2022-08-24,2824966.073459999,1854706.0734599992,970260.0,bear,5d_10%,2,False,0.003332168301573901,2824966.073459999,2022 Bear
2022-08-25,2819462.460659999,1987505.460659999,831957.0,sideways,5d_10%,3,False,-0.0019482049188858097,2824966.073459999,2022 Bear
2022-08-26,2853118.460659999,1987505.460659999,865613.0,sideways,5d_10%,3,False,0.011937027170818126,2853118.460659999,2022 Bear
2022-08-29,2895662.6301899985,1577116.6301899985,1318546.0,sideways,5d_10%,3,False,0.014911462708827816,2895662.6301899985,2022 Bear
2022-08-30,2880551.6301899985,1577116.6301899985,1303435.0,sideways,5d_10%,3,False,-0.0052184946693906165,2895662.6301899985,2022 Bear
2022-08-31,2849483.6301899985,1577116.6301899985,1272367.0,sideways,5d_10%,3,False,-0.01078543417669997,2895662.6301899985,2022 Bear
2022-09-01,2788302.162889999,1535734.1628899989,1252568.0,sideways,5d_10%,2,False,-0.02147107168884499,2895662.6301899985,2022 Bear
2022-09-02,2888766.7468899987,1074815.7468899987,1813951.0,bear,5d_10%,3,False,0.03603073775041343,2895662.6301899985,2022 Bear
2022-09-05,2843380.428289999,1209315.4282899988,1634065.0,bear,5d_10%,3,False,-0.01571131301925366,2895662.6301899985,2022 Bear
2022-09-06,2806685.1137499986,2131882.1137499986,674803.0,sideways,5d_10%,1,False,-0.012905524063858254,2895662.6301899985,2022 Bear
2022-09-07,2755127.6987399985,2755127.6987399985,0.0,sideways,5d_10%,0,False,-0.018369504565161066,2895662.6301899985,2022 Bear
2022-09-08,2755127.6987399985,2755127.6987399985,0.0,bear,5d_10%,0,False,0.0,2895662.6301899985,2022 Bear
2022-09-09,2755127.6987399985,2755127.6987399985,0.0,sideways,5d_10%,0,False,0.0,2895662.6301899985,2022 Bear
2022-09-13,2755127.6987399985,2755127.6987399985,0.0,sideways,5d_10%,0,False,0.0,2895662.6301899985,2022 Bear
2022-09-14,2755127.6987399985,2755127.6987399985,0.0,sideways,5d_10%,0,False,0.0,2895662.6301899985,2022 Bear
2022-09-15,2755127.6987399985,2755127.6987399985,0.0,bear,5d_10%,0,False,0.0,2895662.6301899985,2022 Bear
2022-09-16,2763413.8727399986,1928033.8727399984,835380.0000000001,bear,5d_10%,1,False,0.003007546257761451,2895662.6301899985,2022 Bear
2022-09-19,2783693.8727399986,1928033.8727399984,855660.0,bear,5d_10%,1,False,0.007338748712255594,2895662.6301899985,2022 Bear
2022-09-20,2729693.6053399984,1349384.6053399984,1380309.0,bear,5d_10%,2,False,-0.019398780853315478,2895662.6301899985,2022 Bear
2022-09-21,2713178.208659998,1329515.2086599981,1383663.0,bear,5d_10%,2,False,-0.006050274890812557,2895662.6301899985,2022 Bear
2022-09-22,2737696.219859998,933625.2198599981,1804071.0,bear,5d_10%,3,False,0.009036638699862376,2895662.6301899985,2022 Bear
2022-09-23,2764088.2518599983,1744922.251859998,1019166.0,bear,5d_10%,2,False,0.009640233934117726,2895662.6301899985,2022 Bear
2022-09-26,2784449.2518599983,1744922.251859998,1039527.0,bear,5d_10%,2,False,0.007366262631556264,2895662.6301899985,2022 Bear
2022-09-27,2854835.2518599983,1744922.251859998,1109913.0,bear,5d_10%,2,False,0.025278248455410823,2895662.6301899985,2022 Bear
2022-09-28,2775204.599499998,2775204.599499998,0.0,bear,5d_10%,0,False,-0.027893256645236786,2895662.6301899985,2022 Bear
2022-09-29,2803607.847099998,1942775.847099998,860831.9999999999,bear,5d_10%,1,False,0.010234649944410368,2895662.6301899985,2022 Bear
2022-09-30,2680528.243819998,1913459.243819998,767069.0,bear,5d_10%,3,False,-0.043900434722820236,2895662.6301899985,2022 Bear
2022-10-10,2735206.243819998,1913459.243819998,821747.0,bear,5d_10%,3,False,0.02039821819675325,2895662.6301899985,2022 Bear
2022-10-11,2778494.243819998,1913459.243819998,865035.0,bear,5d_10%,3,False,0.01582622886219509,2895662.6301899985,2022 Bear
2022-10-12,2848979.243819998,1913459.243819998,935520.0,bear,5d_10%,3,False,0.0253680568735295,2895662.6301899985,2022 Bear
2022-10-13,2871539.243819998,1913459.243819998,958080.0,bear,5d_10%,3,False,0.00791862560913259,2895662.6301899985,2022 Bear
2022-10-14,2798730.237419998,2014650.2374199978,784079.9999999999,bear,5d_10%,1,False,-0.02535539312467927,2895662.6301899985,2022 Bear
2022-10-17,2877138.237419998,2014650.2374199978,862488.0,bear,5d_10%,1,False,0.028015561825737167,2895662.6301899985,2022 Bear
2022-10-18,2963322.237419998,2014650.2374199978,948672.0,bear,5d_10%,1,False,0.02995476507840067,2963322.237419998,2022 Bear
2022-10-19,3058146.237419998,2014650.2374199978,1043496.0,bear,5d_10%,1,False,0.03199921993045152,3058146.237419998,2022 Bear
2022-10-20,3162474.237419998,2014650.2374199978,1147824.0,bear,5d_10%,1,False,0.034114784546083854,3162474.237419998,2022 Bear
2022-10-21,3274897.701419998,3274897.701419998,0.0,bear,5d_10%,0,False,0.035549211016408844,3274897.701419998,2022 Bear
2022-10-24,3274897.701419998,3274897.701419998,0.0,severe_bear,5d_10%,0,False,0.0,3274897.701419998,2022 Bear
2022-10-25,3274897.701419998,3274897.701419998,0.0,severe_bear,5d_10%,0,False,0.0,3274897.701419998,2022 Bear
2022-10-26,3274897.701419998,3274897.701419998,0.0,severe_bear,5d_10%,0,False,0.0,3274897.701419998,2022 Bear
2022-10-27,3274897.701419998,3274897.701419998,0.0,severe_bear,5d_10%,0,False,0.0,3274897.701419998,2022 Bear
2022-10-28,3274897.701419998,3274897.701419998,0.0,severe_bear,5d_10%,0,False,0.0,3274897.701419998,2022 Bear
2022-10-31,3274897.701419998,3274897.701419998,0.0,severe_bear,5d_10%,0,False,0.0,3274897.701419998,2022 Bear
2022-11-01,3274897.701419998,3274897.701419998,0.0,severe_bear,5d_10%,0,False,0.0,3274897.701419998,2022 Bear
2022-11-02,3184181.616219998,2292017.616219998,892164.0,bear,5d_10%,1,False,-0.027700433256484747,3274897.701419998,2022 Bear
2022-11-03,3222862.873379998,3222862.873379998,0.0,severe_bear,5d_10%,0,False,0.012147943120756732,3274897.701419998,2022 Bear
2022-11-04,3222862.873379998,3222862.873379998,0.0,sideways,5d_10%,0,False,0.0,3274897.701419998,2022 Bear
2022-11-07,3182055.210579998,2257253.210579998,924802.0,sideways,5d_10%,2,False,-0.012661929595906951,3274897.701419998,2022 Bear
2022-11-08,3228464.8718199977,2715614.8718199977,512850.00000000006,sideways,5d_10%,1,False,0.014584807040962877,3274897.701419998,2022 Bear
2022-11-09,3195964.8718199977,2715614.8718199977,480350.00000000006,sideways,5d_10%,1,False,-0.01006670392596798,3274897.701419998,2022 Bear
2022-11-10,3204414.8718199977,2715614.8718199977,488800.0,sideways,5d_10%,1,False,0.002643958972924576,3274897.701419998,2022 Bear
2022-11-11,3171742.3618199974,3171742.3618199974,0.0,sideways,5d_10%,0,False,-0.010196092362236286,3274897.701419998,2022 Bear
2022-11-14,3124373.817419997,2219317.817419997,905056.0,sideways,5d_10%,2,False,-0.01493454984559961,3274897.701419998,2022 Bear
2022-11-15,3124107.517619997,1553607.5176199968,1570500.0,sideways,5d_10%,3,False,-8.523301485741097e-05,3274897.701419998,2022 Bear
2022-11-16,3123525.5069599967,1528743.5069599967,1594782.0,sideways,5d_10%,3,False,-0.00018629661646329954,3274897.701419998,2022 Bear
2022-11-17,3178055.5069599967,1528743.5069599967,1649312.0,sideways,5d_10%,3,False,0.017457837267053966,3274897.701419998,2022 Bear
2022-11-18,3287803.5069599967,1528743.5069599967,1759060.0,sideways,5d_10%,3,False,0.03453306581953974,3287803.5069599967,2022 Bear
2022-11-21,3365547.5441599963,2573505.5441599963,792042.0,sideways,5d_10%,1,False,0.02364619328236084,3365547.5441599963,2022 Bear
2022-11-22,3444933.5441599963,2573505.5441599963,871428.0,sideways,5d_10%,1,False,0.023587840896127865,3444933.5441599963,2022 Bear
2022-11-23,3509838.9525599964,2470675.9525599964,1039163.0,sideways,5d_10%,2,False,0.018840830328942237,3509838.9525599964,2022 Bear
2022-11-24,3522189.9525599964,2470675.9525599964,1051514.0,sideways,5d_10%,2,False,0.0035189648775739713,3522189.9525599964,2022 Bear
2022-11-25,3525338.496559996,1728592.4965599964,1796746.0,sideways,5d_10%,3,False,0.000893916580992915,3525338.496559996,2022 Bear
2022-11-28,3572195.496559996,1728592.4965599964,1843603.0,sideways,5d_10%,3,False,0.013291489610351759,3572195.496559996,2022 Bear
2022-11-29,3710938.496559996,1728592.4965599964,1982346.0,recovery,5d_10%,3,False,0.03883969960031819,3710938.496559996,2022 Bear
2022-11-30,3815801.0709599964,2917241.0709599964,898560.0,recovery,5d_10%,1,False,0.028257696670857424,3815801.0709599964,2022 Bear
2022-12-01,3906041.0709599964,2917241.0709599964,988800.0000000001,recovery,5d_10%,1,False,0.02364903157210363,3906041.0709599964,2022 Bear
2022-12-02,3806517.486959996,3806517.486959996,0.0,recovery,5d_10%,0,False,-0.025479400290980614,3906041.0709599964,2022 Bear
2022-12-05,3806517.486959996,3806517.486959996,0.0,recovery,5d_10%,0,False,0.0,3906041.0709599964,2022 Bear
2022-12-06,3806517.486959996,3806517.486959996,0.0,recovery,5d_10%,0,False,0.0,3906041.0709599964,2022 Bear
2022-12-07,3724158.049759996,759918.0497599959,2964240.0,bull,5d_10%,2,False,-0.021636426860546232,3906041.0709599964,2022 Bear
2022-12-08,3991748.7457599957,155052.7457599959,3836696.0,bull,5d_10%,3,False,0.07185266909315091,3991748.7457599957,2022 Bear
2022-12-09,4109282.7457599957,155052.7457599959,3954230.0,bull,5d_10%,3,False,0.02944423797335527,4109282.7457599957,2022 Bear
2022-12-12,4078147.768959996,727895.7689599958,3350252.0,bull,5d_10%,2,False,-0.007576742396741887,4109282.7457599957,2022 Bear
2022-12-13,4066414.8638799954,2170574.8638799954,1895839.9999999998,recovery,5d_10%,1,False,-0.0028770181329139666,4109282.7457599957,2022 Bear
2022-12-14,3873759.603079995,3873759.603079995,0.0,bull,5d_10%,0,False,-0.047377177993141895,4109282.7457599957,2022 Bear
