date,value,cash,positions,regime,model,num_positions,monthly_halted,ret,cummax,window
2023-03-28,1361513.5522399996,760336.5522399996,601177.0,sideways,5d_10%,2,False,-0.01631250473529733,1393078.5440399996,2023 Sideways
2023-03-29,1337795.8511599996,1337795.8511599996,0.0,sideways,5d_10%,0,False,-0.017420099154341173,1393078.5440399996,2023 Sideways
2023-03-30,1337795.8511599996,1337795.8511599996,0.0,sideways,5d_10%,0,False,0.0,1393078.5440399996,2023 Sideways
2023-03-31,1338382.5609599997,937822.5609599997,400560.0,sideways,5d_10%,2,False,0.0004385645234967761,1393078.5440399996,2023 Sideways
2023-04-03,1344432.5609599997,937822.5609599997,406610.0,sideways,5d_10%,2,False,0.004520381672980189,1393078.5440399996,2023 Sideways
2023-04-04,1367717.5609599997,937822.5609599997,429895.0,recovery,5d_10%,2,False,0.017319574574550023,1393078.5440399996,2023 Sideways
2023-04-06,1373949.5609599997,937822.5609599997,436127.0,recovery,5d_10%,2,False,0.004556496295642809,1393078.5440399996,2023 Sideways
2023-04-07,1372122.5609599997,937822.5609599997,434300.0,recovery,5d_10%,2,False,-0.001329743137530759,1393078.5440399996,2023 Sideways
2023-04-10,1365901.6291599995,1365901.6291599995,0.0,recovery,5d_10%,0,False,-0.004533801846132279,1393078.5440399996,2023 Sideways
2023-04-11,1365901.6291599995,1365901.6291599995,0.0,recovery,5d_10%,0,False,0.0,1393078.5440399996,2023 Sideways
2023-04-12,1365901.6291599995,1365901.6291599995,0.0,recovery,5d_10%,0,False,0.0,1393078.5440399996,2023 Sideways
2023-04-13,1365901.6291599995,1365901.6291599995,0.0,sideways,5d_10%,0,False,0.0,1393078.5440399996,2023 Sideways
2023-04-14,1365901.6291599995,1365901.6291599995,0.0,recovery,5d_10%,0,False,0.0,1393078.5440399996,2023 Sideways
2023-04-17,1365901.6291599995,1365901.6291599995,0.0,recovery,5d_10%,0,False,0.0,1393078.5440399996,2023 Sideways
2023-04-18,1365901.6291599995,1365901.6291599995,0.0,recovery,5d_10%,0,False,0.0,1393078.5440399996,2023 Sideways
2023-04-19,1365901.6291599995,1365901.6291599995,0.0,recovery,5d_10%,0,False,0.0,1393078.5440399996,2023 Sideways
2023-04-20,1365901.6291599995,1365901.6291599995,0.0,recovery,5d_10%,0,False,0.0,1393078.5440399996,2023 Sideways
2023-04-21,1365901.6291599995,1365901.6291599995,0.0,sideways,5d_10%,0,False,0.0,1393078.5440399996,2023 Sideways
2023-04-24,1365901.6291599995,1365901.6291599995,0.0,sideways,5d_10%,0,False,0.0,1393078.5440399996,2023 Sideways
2023-04-25,1365901.6291599995,1365901.6291599995,0.0,sideways,5d_10%,0,False,0.0,1393078.5440399996,2023 Sideways
2023-04-26,1365901.6291599995,1365901.6291599995,0.0,sideways,5d_10%,0,False,0.0,1393078.5440399996,2023 Sideways
2023-04-27,1412118.9541599995,955618.9541599995,456500.0,sideways,5d_10%,1,False,0.03383649599160554,1412118.9541599995,2023 Sideways
2023-04-28,1423118.9541599995,955618.9541599995,467500.0,sideways,5d_10%,1,False,0.007789712026451401,1423118.9541599995,2023 Sideways
2023-05-04,955618.9541599995,955618.9541599995,0.0,sideways,5d_10%,1,False,-0.32850381103661386,1423118.9541599995,2023 Sideways
2023-05-05,1401118.9541599995,955618.9541599995,445500.00000000006,sideways,5d_10%,1,False,0.46618999974901065,1423118.9541599995,2023 Sideways
2023-05-08,1379118.9541599995,955618.9541599995,423500.0,sideways,5d_10%,1,False,-0.015701736055087068,1423118.9541599995,2023 Sideways
2023-05-09,1337409.2646599996,948952.2646599996,388457.0,sideways,5d_10%,1,False,-0.030243721452878347,1423118.9541599995,2023 Sideways
2023-05-10,1334825.6900099996,1334825.6900099996,0.0,bear,10d_15%,0,False,-0.0019317756488376192,1423118.9541599995,2023 Sideways
2023-05-11,1324566.4876099995,936460.4876099995,388106.0,sideways,5d_10%,2,False,-0.007685799334535726,1423118.9541599995,2023 Sideways
2023-05-12,1353628.2916099995,655175.2916099995,698453.0,bear,10d_15%,3,False,0.02194061549332882,1423118.9541599995,2023 Sideways
2023-05-15,1351290.2916099995,655175.2916099995,696115.0,sideways,5d_10%,3,False,-0.0017272097624519978,1423118.9541599995,2023 Sideways
2023-05-16,1320378.9184099995,921568.9184099995,398810.0,sideways,5d_10%,2,False,-0.022875449777094548,1423118.9541599995,2023 Sideways
2023-05-17,1315229.8842099993,1111245.8842099993,203984.0,bear,10d_15%,1,False,-0.0038996640496203883,1423118.9541599995,2023 Sideways
2023-05-18,1322069.7170099993,1322069.7170099993,0.0,bear,10d_15%,0,False,0.005200484631710189,1423118.9541599995,2023 Sideways
2023-05-19,1302114.1682099993,924978.1682099993,377136.0,bear,10d_15%,1,False,-0.015094172828594488,1423118.9541599995,2023 Sideways
2023-05-22,1339687.5352099994,647207.5352099993,692480.0,bear,10d_15%,2,False,0.028855662519709613,1423118.9541599995,2023 Sideways
2023-05-23,1345917.5352099994,647207.5352099993,698710.0,bear,10d_15%,2,False,0.004650338109642327,1423118.9541599995,2023 Sideways
2023-05-24,1377123.6991099992,636867.6991099992,740256.0,bear,10d_15%,2,False,0.02318579191044634,1423118.9541599995,2023 Sideways
2023-05-25,1368701.6991099992,636867.6991099992,731834.0,bear,10d_15%,2,False,-0.006115645243374268,1423118.9541599995,2023 Sideways
2023-05-26,1394661.5183099993,963456.5183099993,431205.0,sideways,5d_10%,1,False,0.018966747259012262,1423118.9541599995,2023 Sideways
2023-05-29,1379713.2538199993,948079.2538199993,431634.0,bear,10d_15%,1,False,-0.010718202441058033,1423118.9541599995,2023 Sideways
2023-05-30,1396725.6014199993,663361.6014199993,733364.0,bear,10d_15%,2,False,0.012330350203491935,1423118.9541599995,2023 Sideways
2023-05-31,1394400.6014199993,663361.6014199993,731039.0,bear,10d_15%,2,False,-0.0016646075633154345,1423118.9541599995,2023 Sideways
2023-06-01,1379140.6014199993,663361.6014199993,715779.0,bear,10d_15%,2,False,-0.01094377038023353,1423118.9541599995,2023 Sideways
2023-06-02,1434146.6014199993,663361.6014199993,770785.0,bear,10d_15%,2,False,0.039884258315188825,1434146.6014199993,2023 Sideways
2023-06-05,1474272.090819999,804116.0908199991,670156.0,bear,10d_15%,2,False,0.027978652503356516,1474272.090819999,2023 Sideways
2023-06-06,1525805.496019999,1149379.496019999,376426.0,bear,10d_15%,1,False,0.0349551521194007,1525805.496019999,2023 Sideways
2023-06-07,1149379.496019999,1149379.496019999,0.0,bear,10d_15%,1,True,-0.24670641243716307,1525805.496019999,2023 Sideways
2023-06-08,1149379.496019999,1149379.496019999,0.0,bear,10d_15%,1,True,0.0,1525805.496019999,2023 Sideways
2023-06-09,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,1,True,0.0,1525805.496019999,2023 Sideways
2023-06-12,1149379.496019999,1149379.496019999,0.0,bear,10d_15%,0,True,0.0,1525805.496019999,2023 Sideways
2023-06-13,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,True,0.0,1525805.496019999,2023 Sideways
2023-06-14,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,True,0.0,1525805.496019999,2023 Sideways
2023-06-15,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,True,0.0,1525805.496019999,2023 Sideways
2023-06-16,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,True,0.0,1525805.496019999,2023 Sideways
2023-06-19,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,True,0.0,1525805.496019999,2023 Sideways
2023-06-20,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,True,0.0,1525805.496019999,2023 Sideways
2023-06-21,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,True,0.0,1525805.496019999,2023 Sideways
2023-06-26,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,True,0.0,1525805.496019999,2023 Sideways
2023-06-27,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,True,0.0,1525805.496019999,2023 Sideways
2023-06-28,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,True,0.0,1525805.496019999,2023 Sideways
2023-06-29,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,True,0.0,1525805.496019999,2023 Sideways
2023-06-30,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,True,0.0,1525805.496019999,2023 Sideways
2023-07-03,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-07-04,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-07-05,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-07-06,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-07-07,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-07-10,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-07-11,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-07-12,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-07-13,1149379.496019999,1149379.496019999,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-07-14,1117607.562819999,804367.562819999,313240.0,sideways,5d_10%,1,False,-0.027642683125997936,1525805.496019999,2023 Sideways
2023-07-17,1148931.562819999,804367.562819999,344564.0,sideways,5d_10%,1,False,0.02802772730077252,1525805.496019999,2023 Sideways
2023-07-18,1169431.562819999,804367.562819999,365064.0,sideways,5d_10%,1,False,0.017842664144140707,1525805.496019999,2023 Sideways
2023-07-19,1133679.562819999,804367.562819999,329312.0,sideways,5d_10%,1,False,-0.030572118229635126,1525805.496019999,2023 Sideways
2023-07-20,1130148.263379999,791523.263379999,338625.0,sideways,5d_10%,1,False,-0.0031149008554197666,1525805.496019999,2023 Sideways
2023-07-21,1113135.816879999,1113135.816879999,0.0,sideways,5d_10%,0,False,-0.015053287299774287,1525805.496019999,2023 Sideways
2023-07-24,1096502.3318799988,779252.3318799988,317250.0,sideways,5d_10%,1,False,-0.014942907008977602,1525805.496019999,2023 Sideways
2023-07-25,1112702.3318799988,779252.3318799988,333450.0,recovery,5d_10%,1,False,0.014774250385974463,1525805.496019999,2023 Sideways
2023-07-26,1129577.3318799988,779252.3318799988,350325.0,recovery,5d_10%,1,False,0.01516578110471678,1525805.496019999,2023 Sideways
2023-07-27,1145102.3318799988,779252.3318799988,365850.0,recovery,5d_10%,1,False,0.013744078923893621,1525805.496019999,2023 Sideways
2023-07-28,1151852.3318799988,779252.3318799988,372600.0,recovery,5d_10%,1,False,0.005894669683291998,1525805.496019999,2023 Sideways
2023-07-31,1155898.1468799987,1155898.1468799987,0.0,recovery,5d_10%,0,False,0.003512442426883533,1525805.496019999,2023 Sideways
2023-08-01,1155898.1468799987,1155898.1468799987,0.0,recovery,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-08-02,1155898.1468799987,1155898.1468799987,0.0,recovery,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-08-03,1155898.1468799987,1155898.1468799987,0.0,bull,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-08-04,1155898.1468799987,1155898.1468799987,0.0,bull,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-08-07,1155898.1468799987,1155898.1468799987,0.0,bull,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-08-08,1155898.1468799987,1155898.1468799987,0.0,recovery,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-08-09,1155898.1468799987,1155898.1468799987,0.0,bull,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-08-10,1155898.1468799987,1155898.1468799987,0.0,recovery,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-08-11,1155898.1468799987,1155898.1468799987,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-08-14,1138774.1076799987,809264.1076799987,329510.0,sideways,5d_10%,1,False,-0.014814487977354407,1525805.496019999,2023 Sideways
2023-08-15,1123831.1730399986,801911.1730399986,321920.0,sideways,5d_10%,2,False,-0.013121948013415041,1525805.496019999,2023 Sideways
2023-08-16,1133430.8428399987,672076.8428399987,461354.0,sideways,5d_10%,2,False,0.008541914506635884,1525805.496019999,2023 Sideways
2023-08-17,1135877.6388999987,945197.6388999986,190680.0,sideways,5d_10%,1,False,0.0021587519657302323,1525805.496019999,2023 Sideways
2023-08-18,1154957.6388999987,945197.6388999986,209760.0,sideways,5d_10%,1,False,0.016797583953212847,1525805.496019999,2023 Sideways
2023-08-21,1175957.6388999987,945197.6388999986,230760.0,sideways,5d_10%,1,False,0.018182485047677277,1525805.496019999,2023 Sideways
2023-08-22,1166798.0388999986,1166798.0388999986,0.0,bear,10d_15%,0,False,-0.007789056082469159,1525805.496019999,2023 Sideways
2023-08-23,1166798.0388999986,1166798.0388999986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-08-24,1166798.0388999986,1166798.0388999986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-08-25,1166798.0388999986,1166798.0388999986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-08-28,1166798.0388999986,1166798.0388999986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-08-29,1166798.0388999986,1166798.0388999986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-08-30,1166798.0388999986,1166798.0388999986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-08-31,1166798.0388999986,1166798.0388999986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-09-01,1166798.0388999986,1166798.0388999986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-09-04,1166798.0388999986,1166798.0388999986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-09-05,1166798.0388999986,1166798.0388999986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-09-06,1166798.0388999986,1166798.0388999986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-09-07,1166798.0388999986,1166798.0388999986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-09-08,1166798.0388999986,1166798.0388999986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-09-11,1156281.8988999985,818545.8988999986,337736.0,sideways,5d_10%,2,False,-0.00901281939924603,1525805.496019999,2023 Sideways
2023-09-12,1157410.4108999986,982410.4108999986,175000.0,sideways,5d_10%,1,False,0.0009759834527147682,1525805.496019999,2023 Sideways
2023-09-13,1166210.4108999986,982410.4108999986,183800.0,sideways,5d_10%,1,False,0.007603180269613485,1525805.496019999,2023 Sideways
2023-09-14,1163123.3996999986,687403.3996999986,475720.0,sideways,5d_10%,2,False,-0.002647044796674103,1525805.496019999,2023 Sideways
2023-09-15,1200995.3996999986,687403.3996999986,513592.0,sideways,5d_10%,2,False,0.03256060363824531,1525805.496019999,2023 Sideways
2023-09-18,1235116.3596999985,899820.3596999985,335296.0,sideways,5d_10%,1,False,0.028410566775295854,1525805.496019999,2023 Sideways
2023-09-19,1230652.3596999985,899820.3596999985,330832.0,sideways,5d_10%,1,False,-0.0036142343714760106,1525805.496019999,2023 Sideways
2023-09-20,1197668.3596999985,899820.3596999985,297848.0,sideways,5d_10%,1,False,-0.02680204506172701,1525805.496019999,2023 Sideways
2023-09-21,1226838.6652999986,1226838.6652999986,0.0,sideways,5d_10%,0,False,0.024355912355659814,1525805.496019999,2023 Sideways
2023-09-22,1226838.6652999986,1226838.6652999986,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-09-25,1226838.6652999986,1226838.6652999986,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-09-26,1226838.6652999986,1226838.6652999986,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-09-27,1226838.6652999986,1226838.6652999986,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-09-28,1226838.6652999986,1226838.6652999986,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-10-09,1226838.6652999986,1226838.6652999986,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-10-10,1226838.6652999986,1226838.6652999986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-10-11,1245666.2740999986,859137.2740999986,386529.0,bear,10d_15%,1,False,0.015346442309426278,1525805.496019999,2023 Sideways
2023-10-12,1226361.2740999986,859137.2740999986,367224.0,sideways,5d_10%,1,False,-0.015497730332265758,1525805.496019999,2023 Sideways
2023-10-13,1207372.1210599986,1207372.1210599986,0.0,sideways,5d_10%,0,False,-0.015484142757146158,1525805.496019999,2023 Sideways
2023-10-16,1207372.1210599986,1207372.1210599986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-10-17,1207372.1210599986,1207372.1210599986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-10-18,1207372.1210599986,1207372.1210599986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-10-19,1207372.1210599986,1207372.1210599986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-10-20,1207372.1210599986,1207372.1210599986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-10-23,1207372.1210599986,1207372.1210599986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-10-24,1207372.1210599986,1207372.1210599986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-10-25,1207372.1210599986,1207372.1210599986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-10-26,1207372.1210599986,1207372.1210599986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-10-27,1174158.6374599985,846531.6374599986,327627.0,sideways,5d_10%,1,False,-0.02750890385877114,1525805.496019999,2023 Sideways
2023-10-30,1206903.6374599985,846531.6374599986,360372.0,bear,10d_15%,1,False,0.027888054437716914,1525805.496019999,2023 Sideways
2023-10-31,1209558.6374599985,846531.6374599986,363027.0,bear,10d_15%,1,False,0.002199844227487535,1525805.496019999,2023 Sideways
2023-11-01,1188268.8013399986,1188268.8013399986,0.0,bear,10d_15%,0,False,-0.01760132618680421,1525805.496019999,2023 Sideways
2023-11-02,1188268.8013399986,1188268.8013399986,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-11-03,1188268.8013399986,1188268.8013399986,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-11-06,1155245.5983399986,831495.5983399986,323750.0,sideways,5d_10%,1,False,-0.027791020821854473,1525805.496019999,2023 Sideways
2023-11-07,1187805.5983399986,831495.5983399986,356310.0,sideways,5d_10%,1,False,0.0281844830629836,1525805.496019999,2023 Sideways
2023-11-08,1223325.5983399986,831495.5983399986,391830.0,sideways,5d_10%,1,False,0.029903883303497247,1525805.496019999,2023 Sideways
2023-11-09,1262545.5983399986,831495.5983399986,431050.0,sideways,5d_10%,1,False,0.03206014821664804,1525805.496019999,2023 Sideways
2023-11-10,1305835.5983399986,831495.5983399986,474340.0,sideways,5d_10%,1,False,0.03428787051882942,1525805.496019999,2023 Sideways
2023-11-13,1287107.5068399985,913825.5068399985,373282.0,sideways,5d_10%,1,False,-0.014341844810945248,1525805.496019999,2023 Sideways
2023-11-14,1305580.5068399985,913825.5068399985,391755.0,sideways,5d_10%,1,False,0.01435233646127454,1525805.496019999,2023 Sideways
2023-11-15,1308760.1820399985,639373.1820399985,669387.0,sideways,5d_10%,2,False,0.00243544935248452,1525805.496019999,2023 Sideways
2023-11-16,1291050.6778799985,899295.6778799985,391755.0,sideways,5d_10%,1,False,-0.013531512039429372,1525805.496019999,2023 Sideways
2023-11-17,1281495.6778799985,899295.6778799985,382200.0,sideways,5d_10%,1,False,-0.00740094882695852,1525805.496019999,2023 Sideways
2023-11-20,1249898.0356799986,899638.0356799986,350260.0,sideways,5d_10%,1,False,-0.02465684648447075,1525805.496019999,2023 Sideways
2023-11-21,1284758.0356799986,899638.0356799986,385120.0,sideways,5d_10%,1,False,0.027890275050344027,1525805.496019999,2023 Sideways
2023-11-22,1330731.3346799985,629517.3346799986,701214.0,sideways,5d_10%,2,False,0.03578362440493876,1525805.496019999,2023 Sideways
2023-11-23,1241642.2479799986,619392.2479799985,622250.0,sideways,5d_10%,2,False,-0.0669474629312935,1525805.496019999,2023 Sideways
2023-11-24,1225421.8674799984,689733.8674799984,535688.0,sideways,5d_10%,3,False,-0.01306365060176451,1525805.496019999,2023 Sideways
2023-11-27,1257304.6779799983,582208.6779799984,675096.0,sideways,5d_10%,3,False,0.026017824021342895,1525805.496019999,2023 Sideways
2023-11-28,1265667.6779799983,582208.6779799984,683459.0,sideways,5d_10%,3,False,0.006651530171219999,1525805.496019999,2023 Sideways
2023-11-29,1228907.5019799983,834074.5019799984,394833.0,sideways,5d_10%,2,False,-0.02904409794099283,1525805.496019999,2023 Sideways
2023-11-30,1218252.1869699983,973692.1869699984,244560.0,sideways,5d_10%,1,False,-0.00867055900694913,1525805.496019999,2023 Sideways
2023-12-01,1207768.0905699984,1207768.0905699984,0.0,sideways,5d_10%,0,False,-0.008605850670439286,1525805.496019999,2023 Sideways
2023-12-04,1207768.0905699984,1207768.0905699984,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-12-05,1207768.0905699984,1207768.0905699984,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-12-06,1207768.0905699984,1207768.0905699984,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-12-07,1207768.0905699984,1207768.0905699984,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-12-08,1207768.0905699984,1207768.0905699984,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-12-11,1207768.0905699984,1207768.0905699984,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-12-12,1207768.0905699984,1207768.0905699984,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-12-13,1207768.0905699984,1207768.0905699984,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-12-14,1207768.0905699984,1207768.0905699984,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-12-15,1207768.0905699984,1207768.0905699984,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-12-18,1207768.0905699984,1207768.0905699984,0.0,severe_bear,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-12-19,1215030.4320699982,845252.4320699984,369778.0,bear,10d_15%,1,False,0.006013026471474614,1525805.496019999,2023 Sideways
2023-12-20,1207340.1270699983,720240.1270699983,487100.0,severe_bear,5d_10%,2,False,-0.0063293106057420445,1525805.496019999,2023 Sideways
2023-12-21,1218077.1270699983,720240.1270699983,497837.0,bear,10d_15%,2,False,0.00889310291214862,1525805.496019999,2023 Sideways
2023-12-22,1216612.1270699983,720240.1270699983,496372.0,bear,10d_15%,2,False,-0.0012027153022107218,1525805.496019999,2023 Sideways
2023-12-25,1205466.1270699983,720240.1270699983,485226.0,bear,10d_15%,2,False,-0.009161506573868605,1525805.496019999,2023 Sideways
2023-12-26,1192308.3719699983,1192308.3719699983,0.0,bear,10d_15%,0,False,-0.010915076586997197,1525805.496019999,2023 Sideways
2023-12-27,1192308.3719699983,1192308.3719699983,0.0,bear,10d_15%,0,False,0.0,1525805.496019999,2023 Sideways
2023-12-28,1192308.3719699983,1192308.3719699983,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2023-12-29,1192308.3719699983,1192308.3719699983,0.0,sideways,5d_10%,0,False,0.0,1525805.496019999,2023 Sideways
2024-01-02,1000000.0,1000000.0,0.0,sideways,5d_10%,0,False,0.0,1000000.0,2024-2025
2024-01-03,989007.455,699960.455,289047.0,sideways,5d_10%,1,False,-0.01099254500000002,1000000.0,2024-2025
2024-01-04,984115.5534999999,984115.5534999999,0.0,sideways,5d_10%,0,False,-0.004946273635520804,1000000.0,2024-2025
2024-01-05,984115.5534999999,984115.5534999999,0.0,sideways,5d_10%,0,False,0.0,1000000.0,2024-2025
2024-01-08,984115.5534999999,984115.5534999999,0.0,bear,10d_15%,0,False,0.0,1000000.0,2024-2025
2024-01-09,984115.5534999999,984115.5534999999,0.0,bear,10d_15%,0,False,0.0,1000000.0,2024-2025
2024-01-10,984115.5534999999,984115.5534999999,0.0,bear,10d_15%,0,False,0.0,1000000.0,2024-2025
2024-01-11,984115.5534999999,984115.5534999999,0.0,sideways,5d_10%,0,False,0.0,1000000.0,2024-2025
2024-01-12,984115.5534999999,984115.5534999999,0.0,sideways,5d_10%,0,False,0.0,1000000.0,2024-2025
2024-01-15,984115.5534999999,984115.5534999999,0.0,sideways,5d_10%,0,False,0.0,1000000.0,2024-2025
2024-01-16,984115.5534999999,984115.5534999999,0.0,sideways,5d_10%,0,False,0.0,1000000.0,2024-2025
2024-01-17,984115.5534999999,984115.5534999999,0.0,severe_bear,5d_10%,0,False,0.0,1000000.0,2024-2025
2024-01-18,984115.5534999999,984115.5534999999,0.0,sideways,5d_10%,0,False,0.0,1000000.0,2024-2025
2024-01-19,984115.5534999999,984115.5534999999,0.0,sideways,5d_10%,0,False,0.0,1000000.0,2024-2025
2024-01-22,984115.5534999999,984115.5534999999,0.0,severe_bear,5d_10%,0,False,0.0,1000000.0,2024-2025
2024-01-23,984115.5534999999,984115.5534999999,0.0,bear,10d_15%,0,False,0.0,1000000.0,2024-2025
2024-01-24,983151.7674999998,688511.7674999998,294640.0,sideways,5d_10%,1,False,-0.0009793423105369792,1000000.0,2024-2025
2024-01-25,976347.9050999999,482195.9050999998,494152.0,sideways,5d_10%,2,False,-0.0069204599177002946,1000000.0,2024-2025
2024-01-26,971707.1630199999,677589.1630199999,294118.0,sideways,5d_10%,1,False,-0.004753164374869723,1000000.0,2024-2025
2024-01-29,968274.9790199999,475646.97901999985,492628.0,bear,10d_15%,2,False,-0.003532117628250231,1000000.0,2024-2025
2024-01-30,945611.9540199998,665466.9540199998,280145.0,bear,10d_15%,2,False,-0.023405567107535385,1000000.0,2024-2025
2024-01-31,933928.0118199998,655136.0118199998,278792.0,bear,10d_15%,3,False,-0.012355958647021215,1000000.0,2024-2025
2024-02-01,931222.0118199998,655136.0118199998,276086.0,bear,10d_15%,3,False,-0.002897439594649942,1000000.0,2024-2025
2024-02-02,917121.5724199999,779665.5724199999,137456.0,severe_bear,5d_10%,1,False,-0.0151418665162798,1000000.0,2024-2025
2024-02-05,925940.0121599999,637575.0121599999,288365.0,sideways,5d_10%,3,False,0.009615344361305178,1000000.0,2024-2025
2024-02-06,900214.1735099999,506556.1735099999,393658.0,sideways,5d_10%,3,False,-0.027783483068182457,1000000.0,2024-2025
2024-02-07,890596.3668099998,474944.36680999986,415652.0,sideways,5d_10%,3,False,-0.01068390943290698,1000000.0,2024-2025
2024-02-08,900240.3827199999,680703.3827199999,219537.0,recovery,5d_10%,2,False,0.010828716879391465,1000000.0,2024-2025
