window,symbol,entry_date,exit_date,entry_price,exit_price,gross_return,net_return,shares,cost_ratio
2024-2025 Recovery,001308.SZ,2024-12-03,2024-12-10,24.7,24.49,-0.008502024291498045,-0.011602024291498045,100,0.0031
2024-2025 Recovery,000008.SZ,2024-12-04,2024-12-11,3.71,3.29,-0.1132075471698113,-0.1163075471698113,200,0.0031
2024-2025 Recovery,002195.SZ,2024-12-04,2024-12-11,4.79,4.7,-0.018789144050104345,-0.021889144050104344,200,0.0031
2024-2025 Recovery,002131.SZ,2024-12-04,2024-12-11,4.8,4.15,-0.13541666666666652,-0.1385166666666665,200,0.0031
2024-2025 Recovery,002717.SZ,2024-12-04,2024-12-11,4.42,4.29,-0.02941176470588236,-0.03251176470588236,200,0.0031
2024-2025 Recovery,002127.SZ,2024-12-04,2024-12-11,4.54,4.93,0.08590308370044042,0.08280308370044041,200,0.0031
2024-2025 Recovery,000006.SZ,2024-12-04,2024-12-11,8.94,9.12,0.020134228187919323,0.017034228187919324,100,0.0031
2024-2025 Recovery,000016.SZ,2024-12-04,2024-12-11,5.05,5.42,0.07326732673267333,0.07016732673267333,200,0.0031
2024-2025 Recovery,000917.SZ,2024-12-04,2024-12-11,8.23,8.61,0.046172539489671705,0.043072539489671706,100,0.0031
2024-2025 Recovery,000813.SZ,2024-12-09,2024-12-16,4.1,4.6,0.12195121951219523,0.11885121951219522,23400,0.0031
2024-2025 Recovery,002362.SZ,2024-12-09,2024-12-16,31.0,26.37,-0.14935483870967736,-0.15245483870967735,3100,0.0031
2024-2025 Recovery,000681.SZ,2024-12-09,2024-12-16,20.58,27.2,0.3216715257531584,0.25,4600,0.0031
2024-2025 Recovery,000717.SZ,2024-12-09,2024-12-16,4.03,3.6,-0.10669975186104219,-0.1097997518610422,23900,0.0031
2024-2025 Recovery,000892.SZ,2024-12-09,2024-12-16,4.35,5.14,0.18160919540229892,0.17850919540229893,22100,0.0031
2024-2025 Recovery,000953.SZ,2024-12-09,2024-12-16,7.21,6.66,-0.07628294036061023,-0.07938294036061024,13300,0.0031
2024-2025 Recovery,300077.SZ,2024-12-09,2024-12-16,31.5,27.86,-0.11555555555555552,-0.11865555555555553,3000,0.0031
2024-2025 Recovery,300056.SZ,2024-12-09,2024-12-16,15.23,14.7,-0.034799737360472816,-0.037899737360472814,6300,0.0031
2024-2025 Recovery,002213.SZ,2024-12-09,2024-12-16,13.43,12.44,-0.0737155621742368,-0.07681556217423681,7100,0.0031
2024-2025 Recovery,002178.SZ,2024-12-09,2024-12-16,8.4,8.56,0.01904761904761898,0.01594761904761898,11400,0.0031
2024-2025 Recovery,002481.SZ,2024-12-10,2024-12-17,6.99,5.87,-0.16022889842632337,-0.16332889842632337,600,0.0031
2024-2025 Recovery,000619.SZ,2024-12-10,2024-12-17,7.96,8.06,0.012562814070351758,0.009462814070351757,500,0.0031
2024-2025 Recovery,002130.SZ,2024-12-10,2024-12-17,18.05,23.57,0.3058171745152354,0.25,200,0.0031
2024-2025 Recovery,001255.SZ,2024-12-10,2024-12-17,31.92,29.35,-0.08051378446115287,-0.08361378446115288,100,0.0031
2024-2025 Recovery,002006.SZ,2024-12-10,2024-12-17,20.49,18.86,-0.07955100048804287,-0.08265100048804287,200,0.0031
2024-2025 Recovery,000518.SZ,2024-12-10,2024-12-17,3.53,3.19,-0.09631728045325771,-0.09941728045325772,1300,0.0031
2024-2025 Recovery,002232.SZ,2024-12-10,2024-12-17,23.5,22.36,-0.04851063829787239,-0.05161063829787239,200,0.0031
2024-2025 Recovery,000716.SZ,2024-12-10,2024-12-17,7.8,7.73,-0.008974358974358942,-0.012074358974358943,600,0.0031
2024-2025 Recovery,000908.SZ,2024-12-10,2024-12-17,5.05,4.64,-0.08118811881188126,-0.08428811881188127,900,0.0031
2024-2025 Recovery,000710.SZ,2024-12-10,2024-12-17,10.82,10.25,-0.05268022181146026,-0.05578022181146026,400,0.0031
2024-2025 Recovery,002115.SZ,2024-12-11,2024-12-18,9.85,9.22,-0.06395939086294411,-0.06705939086294412,100,0.0031
2024-2025 Recovery,002131.SZ,2024-12-11,2024-12-18,4.15,3.83,-0.07710843373493981,-0.08020843373493981,300,0.0031
2024-2025 Recovery,002127.SZ,2024-12-11,2024-12-18,4.79,4.83,0.008350730688935215,0.005250730688935215,200,0.0031
2024-2025 Recovery,000536.SZ,2024-12-11,2024-12-18,6.13,5.48,-0.10603588907014672,-0.10913588907014672,200,0.0031
2024-2025 Recovery,002181.SZ,2024-12-11,2024-12-18,6.58,9.2,0.39817629179331293,0.25,100,0.0031
2024-2025 Recovery,002717.SZ,2024-12-11,2024-12-18,4.2,4.68,0.1142857142857141,0.1111857142857141,200,0.0031
2024-2025 Recovery,000016.SZ,2024-12-11,2024-12-18,5.4,4.97,-0.07962962962962972,-0.08272962962962972,200,0.0031
2024-2025 Recovery,002148.SZ,2024-12-11,2024-12-18,7.6,7.8,0.026315789473684292,0.023215789473684294,100,0.0031
2024-2025 Recovery,002075.SZ,2024-12-11,2024-12-18,7.59,7.18,-0.05401844532279321,-0.057118445322793206,100,0.0031
2024-2025 Recovery,000530.SZ,2024-12-16,2024-12-23,7.93,6.41,-0.19167717528373263,-0.19477717528373262,12200,0.0031
2024-2025 Recovery,000863.SZ,2024-12-16,2024-12-23,5.2,4.25,-0.1826923076923077,-0.1857923076923077,18600,0.0031
2024-2025 Recovery,000681.SZ,2024-12-16,2024-12-23,28.0,27.89,-0.003928571428571392,-0.007028571428571393,3400,0.0031
2024-2025 Recovery,000892.SZ,2024-12-16,2024-12-23,5.24,3.6,-0.3129770992366412,-0.25,18400,0.0031
2024-2025 Recovery,001217.SZ,2024-12-16,2024-12-23,15.68,11.63,-0.2582908163265305,-0.25,6100,0.0031
2024-2025 Recovery,000949.SZ,2024-12-16,2024-12-23,4.9,4.26,-0.1306122448979593,-0.1337122448979593,19700,0.0031
2024-2025 Recovery,000917.SZ,2024-12-16,2024-12-23,8.52,7.54,-0.11502347417840375,-0.11812347417840376,11300,0.0031
2024-2025 Recovery,000659.SZ,2024-12-16,2024-12-23,3.66,3.01,-0.17759562841530063,-0.18069562841530062,26400,0.0031
2024-2025 Recovery,002421.SZ,2024-12-16,2024-12-23,4.19,3.6,-0.1408114558472554,-0.1439114558472554,23100,0.0031
2024-2025 Recovery,002625.SZ,2024-12-16,2024-12-23,41.7,43.96,0.05419664268585134,0.05109664268585134,2300,0.0031
2024-2025 Recovery,000656.SZ,2024-12-17,2024-12-24,1.8,1.61,-0.10555555555555551,-0.10865555555555552,2500,0.0031
2024-2025 Recovery,000793.SZ,2024-12-17,2024-12-24,3.3,2.78,-0.1575757575757576,-0.16067575757575758,1300,0.0031
2024-2025 Recovery,002178.SZ,2024-12-17,2024-12-24,7.5,6.51,-0.132,-0.1351,600,0.0031
2024-2025 Recovery,000813.SZ,2024-12-17,2024-12-24,3.87,3.39,-0.12403100775193798,-0.12713100775193797,1100,0.0031
2024-2025 Recovery,000520.SZ,2024-12-17,2024-12-24,5.7,5.18,-0.09122807017543866,-0.09432807017543866,700,0.0031
2024-2025 Recovery,002778.SZ,2024-12-17,2024-12-24,17.22,17.11,-0.006387921022067311,-0.009487921022067311,200,0.0031
2024-2025 Recovery,000716.SZ,2024-12-17,2024-12-24,7.62,6.92,-0.09186351706036744,-0.09496351706036744,500,0.0031
2024-2025 Recovery,002933.SZ,2024-12-17,2024-12-24,37.04,33.59,-0.09314254859611215,-0.09624254859611216,100,0.0031
2024-2025 Recovery,000717.SZ,2024-12-17,2024-12-24,3.35,3.06,-0.08656716417910448,-0.08966716417910449,1300,0.0031
2024-2025 Recovery,002130.SZ,2024-12-17,2024-12-24,23.6,26.27,0.11313559322033884,0.11003559322033883,100,0.0031
2024-2025 Recovery,002181.SZ,2024-12-18,2024-12-25,10.12,6.66,-0.34189723320158094,-0.25,100,0.0031
2024-2025 Recovery,000670.SZ,2024-12-18,2024-12-25,8.37,9.06,0.0824372759856633,0.0793372759856633,100,0.0031
2024-2025 Recovery,002115.SZ,2024-12-18,2024-12-25,9.25,7.35,-0.20540540540540542,-0.2085054054054054,100,0.0031
2024-2025 Recovery,000615.SZ,2024-12-18,2024-12-25,3.71,3.63,-0.021563342318059342,-0.02466334231805934,300,0.0031
2024-2025 Recovery,002148.SZ,2024-12-18,2024-12-25,7.4,6.48,-0.12432432432432428,-0.12742432432432427,100,0.0031
2024-2025 Recovery,002075.SZ,2024-12-18,2024-12-25,7.06,7.39,0.04674220963172804,0.04364220963172804,200,0.0031
2024-2025 Recovery,002717.SZ,2024-12-18,2024-12-25,4.51,4.13,-0.0842572062084257,-0.0873572062084257,300,0.0031
2024-2025 Recovery,002449.SZ,2024-12-23,2024-12-30,12.4,12.59,0.015322580645161343,0.012222580645161343,6600,0.0031
2024-2025 Recovery,000681.SZ,2024-12-23,2024-12-30,27.21,21.91,-0.19478133039323775,-0.19788133039323774,3000,0.0031
2024-2025 Recovery,000619.SZ,2024-12-23,2024-12-30,6.35,6.13,-0.0346456692913385,-0.0377456692913385,13000,0.0031
2024-2025 Recovery,001217.SZ,2024-12-23,2024-12-30,11.88,13.96,0.17508417508417518,0.17198417508417518,6900,0.0031
2024-2025 Recovery,002131.SZ,2024-12-23,2024-12-30,3.66,3.24,-0.11475409836065575,-0.11785409836065576,22600,0.0031
2024-2025 Recovery,002195.SZ,2024-12-23,2024-12-30,4.87,4.2,-0.13757700205338808,-0.14067700205338807,17000,0.0031
2024-2025 Recovery,000892.SZ,2024-12-23,2024-12-30,3.58,3.32,-0.07262569832402244,-0.07572569832402244,23100,0.0031
2024-2025 Recovery,000826.SZ,2024-12-23,2024-12-30,2.13,2.06,-0.032863849765258135,-0.035963849765258134,38900,0.0031
2024-2025 Recovery,300323.SZ,2024-12-23,2024-12-30,7.83,7.96,0.016602809706258048,0.013502809706258048,10500,0.0031
2024-2025 Recovery,002168.SZ,2024-12-24,2024-12-31,2.77,2.77,0.0,-0.0031,1400,0.0031
2024-2025 Recovery,000863.SZ,2024-12-24,2024-12-31,4.16,3.88,-0.0673076923076924,-0.07040769230769241,900,0.0031
2024-2025 Recovery,000008.SZ,2024-12-24,2024-12-31,3.15,2.9,-0.07936507936507942,-0.08246507936507942,1200,0.0031
2024-2025 Recovery,000880.SZ,2024-12-24,2024-12-31,15.31,17.3,0.1299804049640758,0.12688040496407582,200,0.0031
2024-2025 Recovery,000530.SZ,2024-12-24,2024-12-31,6.18,6.01,-0.027508090614886682,-0.03060809061488668,600,0.0031
2024-2025 Recovery,002331.SZ,2024-12-24,2024-12-31,8.4,7.38,-0.12142857142857144,-0.12452857142857145,400,0.0031
2024-2025 Recovery,002130.SZ,2024-12-24,2024-12-31,25.58,25.25,-0.012900703674745828,-0.016000703674745827,100,0.0031
2024-2025 Recovery,002227.SZ,2024-12-24,2024-12-31,12.6,12.31,-0.023015873015872934,-0.026115873015872933,300,0.0031
2024-2025 Recovery,000793.SZ,2024-12-24,2024-12-31,2.8,2.68,-0.042857142857142705,-0.045957142857142703,1400,0.0031
2024-2025 Recovery,000929.SZ,2024-12-24,2024-12-31,7.1,6.97,-0.018309859154929553,-0.02140985915492955,500,0.0031
2024-2025 Recovery,000908.SZ,2024-12-25,2025-01-02,4.8,4.65,-0.03124999999999989,-0.03434999999999989,200,0.0031
2024-2025 Recovery,000506.SZ,2024-12-25,2025-01-02,4.22,3.77,-0.10663507109004733,-0.10973507109004733,200,0.0031
2024-2025 Recovery,002181.SZ,2024-12-25,2025-01-02,6.37,5.71,-0.10361067503924648,-0.10671067503924649,100,0.0031
2024-2025 Recovery,000595.SZ,2024-12-25,2025-01-02,5.94,6.45,0.08585858585858586,0.08275858585858585,100,0.0031
2024-2025 Recovery,002717.SZ,2024-12-25,2025-01-02,3.74,3.37,-0.09893048128342252,-0.10203048128342253,300,0.0031
2024-2025 Recovery,002115.SZ,2024-12-25,2025-01-02,7.34,6.7,-0.08719346049046317,-0.09029346049046318,100,0.0031
2024-2025 Recovery,002205.SZ,2024-12-25,2025-01-02,8.93,8.65,-0.03135498320268748,-0.03445498320268748,100,0.0031
2024-2025 Recovery,002591.SZ,2024-12-25,2025-01-02,5.05,4.9,-0.02970297029702962,-0.03280297029702962,200,0.0031
2024-2025 Recovery,000886.SZ,2024-12-25,2025-01-02,7.45,6.99,-0.06174496644295302,-0.06484496644295303,100,0.0031
2024-2025 Recovery,000533.SZ,2024-12-30,2025-01-07,6.06,7.45,0.22937293729372943,0.22627293729372944,11700,0.0031
2024-2025 Recovery,001391.SZ,2024-12-30,2025-01-07,8.13,7.11,-0.1254612546125462,-0.1285612546125462,8700,0.0031
2024-2025 Recovery,000681.SZ,2024-12-30,2025-01-07,21.92,20.43,-0.06797445255474466,-0.07107445255474466,3200,0.0031
2024-2025 Recovery,001217.SZ,2024-12-30,2025-01-07,13.81,13.88,0.005068790731354023,0.0019687907313540227,5100,0.0031
2024-2025 Recovery,000004.SZ,2024-12-30,2025-01-07,13.75,13.11,-0.046545454545454557,-0.049645454545454555,5100,0.0031
2024-2025 Recovery,002117.SZ,2024-12-30,2025-01-07,12.56,13.0,0.03503184713375784,0.031931847133757844,5600,0.0031
2024-2025 Recovery,002495.SZ,2024-12-30,2025-01-07,2.6,2.35,-0.09615384615384615,-0.09925384615384615,27400,0.0031
2024-2025 Recovery,000615.SZ,2024-12-30,2025-01-07,3.8,3.74,-0.015789473684210464,-0.018889473684210463,18700,0.0031
2024-2025 Recovery,000518.SZ,2024-12-30,2025-01-07,2.61,2.63,0.00766283524904221,0.00456283524904221,27300,0.0031
2024-2025 Recovery,000670.SZ,2024-12-30,2025-01-07,9.23,6.95,-0.24702058504875413,-0.25,7700,0.0031
2024-2025 Recovery,002130.SZ,2024-12-31,2025-01-08,25.45,25.65,0.007858546168958647,0.004758546168958646,100,0.0031
2024-2025 Recovery,000880.SZ,2024-12-31,2025-01-08,17.25,18.77,0.08811594202898543,0.08501594202898542,200,0.0031
2024-2025 Recovery,000995.SZ,2024-12-31,2025-01-08,16.48,17.17,0.041868932038835016,0.03876893203883502,200,0.0031
2024-2025 Recovery,300077.SZ,2024-12-31,2025-01-08,23.83,22.05,-0.07469576164498526,-0.07779576164498526,100,0.0031
2024-2025 Recovery,002195.SZ,2024-12-31,2025-01-08,3.95,3.87,-0.020253164556962022,-0.02335316455696202,1000,0.0031
2024-2025 Recovery,002131.SZ,2024-12-31,2025-01-08,3.07,3.43,0.11726384364820852,0.11416384364820852,1200,0.0031
2024-2025 Recovery,000810.SZ,2024-12-31,2025-01-08,15.62,12.5,-0.19974391805377711,-0.2028439180537771,200,0.0031
2024-2025 Recovery,002449.SZ,2024-12-31,2025-01-08,13.62,13.42,-0.014684287812041119,-0.017784287812041118,200,0.0031
2024-2025 Recovery,300458.SZ,2024-12-31,2025-01-08,38.51,37.99,-0.013502986237340808,-0.016602986237340807,100,0.0031
2024-2025 Recovery,000716.SZ,2024-12-31,2025-01-08,6.82,7.35,0.07771260997067442,0.07461260997067441,500,0.0031
2024-2025 Recovery,002168.SZ,2025-01-02,2025-01-09,3.06,2.67,-0.12745098039215685,-0.13055098039215685,400,0.0031
2024-2025 Recovery,002717.SZ,2025-01-02,2025-01-09,3.4,3.43,0.008823529411764675,0.005723529411764674,400,0.0031
2024-2025 Recovery,000619.SZ,2025-01-02,2025-01-09,6.71,6.77,0.008941877794336861,0.005841877794336861,200,0.0031
2024-2025 Recovery,000595.SZ,2025-01-02,2025-01-09,6.45,6.21,-0.037209302325581395,-0.04030930232558139,200,0.0031
2024-2025 Recovery,002210.SZ,2025-01-02,2025-01-09,2.4,2.18,-0.09166666666666656,-0.09476666666666657,600,0.0031
2024-2025 Recovery,002181.SZ,2025-01-02,2025-01-09,5.72,5.85,0.022727272727272707,0.01962727272727271,200,0.0031
2024-2025 Recovery,000573.SZ,2025-01-07,2025-01-14,4.57,4.81,0.05251641137855567,0.04941641137855567,15100,0.0031
2024-2025 Recovery,000533.SZ,2025-01-07,2025-01-14,7.39,6.42,-0.13125845737483077,-0.13435845737483076,9300,0.0031
2024-2025 Recovery,000536.SZ,2025-01-07,2025-01-14,4.29,4.48,0.044289044289044455,0.041189044289044456,16100,0.0031
2024-2025 Recovery,300323.SZ,2025-01-07,2025-01-14,8.42,8.2,-0.026128266033254244,-0.029228266033254242,8200,0.0031
2024-2025 Recovery,002112.SZ,2025-01-07,2025-01-14,13.2,12.18,-0.07727272727272727,-0.08037272727272728,5200,0.0031
2024-2025 Recovery,002229.SZ,2025-01-07,2025-01-14,11.9,12.22,0.026890756302521135,0.023790756302521136,5800,0.0031
2024-2025 Recovery,000677.SZ,2025-01-07,2025-01-14,3.84,3.97,0.03385416666666674,0.030754166666666742,18000,0.0031
2024-2025 Recovery,001202.SZ,2025-01-07,2025-01-14,16.87,13.7,-0.18790752815649092,-0.1910075281564909,4000,0.0031
2024-2025 Recovery,002119.SZ,2025-01-07,2025-01-14,17.7,17.85,0.00847457627118664,0.00537457627118664,3900,0.0031
2024-2025 Recovery,002178.SZ,2025-01-07,2025-01-14,6.0,6.17,0.02833333333333332,0.025233333333333323,11500,0.0031
2024-2025 Recovery,000158.SZ,2025-01-08,2025-01-15,18.58,20.08,0.08073196986006459,0.07763196986006458,100,0.0031
2024-2025 Recovery,002449.SZ,2025-01-08,2025-01-15,13.03,11.59,-0.11051419800460471,-0.11361419800460472,200,0.0031
2024-2025 Recovery,300077.SZ,2025-01-08,2025-01-15,21.85,23.4,0.07093821510297471,0.0678382151029747,100,0.0031
2024-2025 Recovery,000880.SZ,2025-01-08,2025-01-15,17.9,17.83,-0.003910614525139633,-0.007010614525139633,100,0.0031
2024-2025 Recovery,002131.SZ,2025-01-08,2025-01-15,3.52,4.04,0.1477272727272727,0.14462727272727272,900,0.0031
2024-2025 Recovery,000953.SZ,2025-01-08,2025-01-15,5.2,5.33,0.02499999999999991,0.021899999999999913,600,0.0031
2024-2025 Recovery,000681.SZ,2025-01-08,2025-01-15,20.98,22.26,0.06101048617731175,0.05791048617731175,100,0.0031
2024-2025 Recovery,002195.SZ,2025-01-08,2025-01-15,3.78,4.21,0.11375661375661372,0.11065661375661372,900,0.0031
2024-2025 Recovery,000004.SZ,2025-01-08,2025-01-15,13.36,13.42,0.004491017964071808,0.0013910179640718085,200,0.0031
2024-2025 Recovery,000668.SZ,2025-01-08,2025-01-15,6.82,7.12,0.04398826979472137,0.04088826979472137,500,0.0031
2024-2025 Recovery,002717.SZ,2025-01-09,2025-01-16,3.43,3.61,0.05247813411078717,0.04937813411078717,400,0.0031
2024-2025 Recovery,002181.SZ,2025-01-09,2025-01-16,5.77,5.85,0.013864818024263537,0.010764818024263536,200,0.0031
2024-2025 Recovery,002253.SZ,2025-01-09,2025-01-16,13.9,16.07,0.15611510791366912,0.15301510791366912,100,0.0031
2024-2025 Recovery,002117.SZ,2025-01-09,2025-01-16,12.82,13.14,0.02496099843993771,0.02186099843993771,100,0.0031
2024-2025 Recovery,000793.SZ,2025-01-09,2025-01-16,2.49,2.73,0.09638554216867457,0.09328554216867456,600,0.0031
2024-2025 Recovery,001217.SZ,2025-01-09,2025-01-16,12.7,11.76,-0.07401574803149602,-0.07711574803149603,100,0.0031
2024-2025 Recovery,000619.SZ,2025-01-09,2025-01-16,6.79,6.26,-0.07805596465390285,-0.08115596465390286,200,0.0031
2024-2025 Recovery,000716.SZ,2025-01-09,2025-01-16,7.14,7.94,0.11204481792717091,0.10894481792717091,200,0.0031
2024-2025 Recovery,000520.SZ,2025-01-09,2025-01-16,4.5,4.61,0.02444444444444449,0.021344444444444492,300,0.0031
2024-2025 Recovery,000016.SZ,2025-01-14,2025-01-21,6.68,5.57,-0.16616766467065858,-0.16926766467065857,10100,0.0031
2024-2025 Recovery,000777.SZ,2025-01-14,2025-01-21,21.0,17.49,-0.16714285714285726,-0.17024285714285725,3200,0.0031
2024-2025 Recovery,000533.SZ,2025-01-14,2025-01-21,6.15,6.4,0.04065040650406493,0.03755040650406493,11000,0.0031
2024-2025 Recovery,000573.SZ,2025-01-14,2025-01-21,4.72,4.59,-0.02754237288135586,-0.030642372881355857,14300,0.0031
2024-2025 Recovery,002115.SZ,2025-01-14,2025-01-21,7.25,7.03,-0.030344827586206824,-0.03344482758620682,9300,0.0031
2024-2025 Recovery,000620.SZ,2025-01-14,2025-01-21,1.85,2.07,0.11891891891891881,0.11581891891891881,36500,0.0031
2024-2025 Recovery,002127.SZ,2025-01-14,2025-01-21,4.8,4.67,-0.027083333333333348,-0.030183333333333347,14000,0.0031
2024-2025 Recovery,300323.SZ,2025-01-14,2025-01-21,8.19,8.05,-0.017094017094016922,-0.02019401709401692,8200,0.0031
2024-2025 Recovery,002178.SZ,2025-01-14,2025-01-21,6.23,6.04,-0.03049759229534521,-0.03359759229534521,10800,0.0031
2024-2025 Recovery,000995.SZ,2025-01-14,2025-01-21,16.98,16.34,-0.03769140164899887,-0.040791401648998867,3900,0.0031
2024-2025 Recovery,002131.SZ,2025-01-15,2025-01-22,4.24,3.82,-0.09905660377358494,-0.10215660377358494,700,0.0031
2024-2025 Recovery,002449.SZ,2025-01-15,2025-01-22,11.49,11.38,-0.009573542210617902,-0.012673542210617903,200,0.0031
2024-2025 Recovery,000880.SZ,2025-01-15,2025-01-22,17.83,22.23,0.24677509814918697,0.24367509814918697,100,0.0031
2024-2025 Recovery,002225.SZ,2025-01-15,2025-01-22,5.55,5.28,-0.048648648648648596,-0.051748648648648594,500,0.0031
2024-2025 Recovery,002195.SZ,2025-01-15,2025-01-22,4.26,3.98,-0.06572769953051638,-0.06882769953051639,700,0.0031
2024-2025 Recovery,000681.SZ,2025-01-15,2025-01-22,22.02,19.9,-0.09627611262488656,-0.09937611262488656,100,0.0031
2024-2025 Recovery,000863.SZ,2025-01-15,2025-01-22,3.9,3.8,-0.02564102564102566,-0.02874102564102566,700,0.0031
2024-2025 Recovery,000158.SZ,2025-01-15,2025-01-22,20.44,18.88,-0.07632093933463802,-0.07942093933463802,100,0.0031
2024-2025 Recovery,002006.SZ,2025-01-15,2025-01-22,17.4,16.98,-0.024137931034482696,-0.027237931034482694,100,0.0031
2024-2025 Recovery,000004.SZ,2025-01-15,2025-01-22,13.56,10.8,-0.20353982300884954,-0.20663982300884953,200,0.0031
2024-2025 Recovery,002123.SZ,2025-01-16,2025-01-23,13.08,10.89,-0.1674311926605504,-0.1705311926605504,100,0.0031
2024-2025 Recovery,002212.SZ,2025-01-16,2025-01-23,6.81,6.74,-0.010279001468428639,-0.01337900146842864,200,0.0031
2024-2025 Recovery,000752.SZ,2025-01-16,2025-01-23,8.58,8.25,-0.038461538461538436,-0.041561538461538435,200,0.0031
2024-2025 Recovery,000619.SZ,2025-01-16,2025-01-23,6.42,5.92,-0.07788161993769471,-0.08098161993769472,200,0.0031
2024-2025 Recovery,000793.SZ,2025-01-16,2025-01-23,2.71,2.42,-0.1070110701107011,-0.1101110701107011,600,0.0031
2024-2025 Recovery,002117.SZ,2025-01-16,2025-01-23,12.5,12.93,0.034399999999999986,0.03129999999999999,100,0.0031
2024-2025 Recovery,002717.SZ,2025-01-16,2025-01-23,3.53,3.23,-0.08498583569405094,-0.08808583569405094,500,0.0031
2024-2025 Recovery,002181.SZ,2025-01-16,2025-01-23,5.81,5.34,-0.08089500860585197,-0.08399500860585198,300,0.0031
2024-2025 Recovery,002090.SZ,2025-01-21,2025-02-05,11.72,8.93,-0.23805460750853247,-0.24115460750853246,5600,0.0031
2024-2025 Recovery,000856.SZ,2025-01-21,2025-02-05,9.56,11.46,0.1987447698744771,0.1956447698744771,6800,0.0031
2024-2025 Recovery,000691.SZ,2025-01-21,2025-02-05,2.78,2.99,0.07553956834532394,0.07243956834532393,23600,0.0031
2024-2025 Recovery,000533.SZ,2025-01-21,2025-02-05,6.39,6.06,-0.05164319248826288,-0.05474319248826288,10200,0.0031
2024-2025 Recovery,000016.SZ,2025-01-21,2025-02-05,5.5,4.59,-0.16545454545454552,-0.1685545454545455,11900,0.0031
2024-2025 Recovery,002253.SZ,2025-01-21,2025-02-05,12.13,11.9,-0.018961253091508645,-0.022061253091508644,5400,0.0031
2024-2025 Recovery,002130.SZ,2025-01-21,2025-02-05,28.31,22.98,-0.18827269516072054,-0.19137269516072053,2300,0.0031
2024-2025 Recovery,000573.SZ,2025-01-21,2025-02-05,4.8,4.82,0.004166666666666874,0.001066666666666874,13600,0.0031
2024-2025 Recovery,000716.SZ,2025-01-21,2025-02-05,7.63,6.73,-0.11795543905635641,-0.12105543905635642,8600,0.0031
2024-2025 Recovery,000620.SZ,2025-01-21,2025-02-05,2.11,1.77,-0.16113744075829373,-0.16423744075829372,31100,0.0031
2024-2025 Recovery,000004.SZ,2025-01-22,2025-02-06,10.83,11.88,0.09695290858725758,0.09385290858725757,200,0.0031
2024-2025 Recovery,000880.SZ,2025-01-22,2025-02-06,22.22,18.83,-0.15256525652565256,-0.15566525652565255,100,0.0031
2024-2025 Recovery,002131.SZ,2025-01-22,2025-02-06,3.82,4.1,0.0732984293193717,0.07019842931937169,600,0.0031
2024-2025 Recovery,002127.SZ,2025-01-22,2025-02-06,4.9,4.73,-0.03469387755102038,-0.03779387755102038,500,0.0031
2024-2025 Recovery,002449.SZ,2025-01-22,2025-02-06,11.48,10.82,-0.057491289198606244,-0.06059128919860624,200,0.0031
2024-2025 Recovery,000681.SZ,2025-01-22,2025-02-06,20.2,25.6,0.26732673267326734,0.25,100,0.0031
2024-2025 Recovery,002119.SZ,2025-01-22,2025-02-06,18.21,19.0,0.043382756727073035,0.04028275672707304,100,0.0031
2024-2025 Recovery,002148.SZ,2025-01-22,2025-02-06,7.66,7.33,-0.04308093994778073,-0.046180939947780726,300,0.0031
2024-2025 Recovery,000536.SZ,2025-01-23,2025-02-07,4.2,4.9,0.16666666666666674,0.16356666666666675,400,0.0031
2024-2025 Recovery,002178.SZ,2025-01-23,2025-02-07,5.77,6.32,0.09532062391681118,0.09222062391681117,300,0.0031
2024-2025 Recovery,002717.SZ,2025-01-23,2025-02-07,3.15,3.29,0.04444444444444451,0.04134444444444451,500,0.0031
2024-2025 Recovery,002117.SZ,2025-01-23,2025-02-07,12.81,13.4,0.04605776736924283,0.04295776736924283,100,0.0031
2024-2025 Recovery,000793.SZ,2025-01-23,2025-02-07,2.41,2.54,0.053941908713692976,0.05084190871369298,700,0.0031
2024-2025 Recovery,000668.SZ,2025-01-24,2025-02-10,5.29,6.35,0.2003780718336483,0.19727807183364832,100,0.0031
2024-2025 Recovery,000736.SZ,2025-01-24,2025-02-10,6.6,6.82,0.03333333333333344,0.03023333333333344,100,0.0031
2024-2025 Recovery,002058.SZ,2025-01-24,2025-02-10,8.32,10.05,0.2079326923076923,0.2048326923076923,100,0.0031
2024-2025 Recovery,002115.SZ,2025-01-24,2025-02-10,6.83,7.45,0.0907759882869692,0.0876759882869692,100,0.0031
2024-2025 Recovery,000609.SZ,2025-01-24,2025-02-10,2.42,2.49,0.02892561983471076,0.02582561983471076,400,0.0031
2024-2025 Recovery,000518.SZ,2025-01-24,2025-02-10,2.38,2.63,0.10504201680672276,0.10194201680672275,400,0.0031
2024-2025 Recovery,000972.SZ,2025-02-05,2025-02-12,3.64,3.38,-0.07142857142857151,-0.07452857142857151,16900,0.0031
2024-2025 Recovery,000818.SZ,2025-02-05,2025-02-12,20.32,27.5,0.3533464566929134,0.25,3000,0.0031
2024-2025 Recovery,002253.SZ,2025-02-05,2025-02-12,12.08,13.78,0.14072847682119205,0.13762847682119206,5100,0.0031
2024-2025 Recovery,000595.SZ,2025-02-05,2025-02-12,5.15,6.4,0.24271844660194164,0.23961844660194165,11900,0.0031
2024-2025 Recovery,000158.SZ,2025-02-05,2025-02-12,19.0,26.57,0.398421052631579,0.25,3200,0.0031
