window,regime,model,symbol,exit_reason,entry_date,exit_date,entry_price,exit_price,gross_return,net_return,shares,cost_ratio,effective_threshold
2024-2025 Recovery,bull,5d_10%,000158.SZ,stop_loss,2024-10-09,2024-10-10,17.56,16.682,-0.05,-0.0531,30800,0.0031,0.3
2024-2025 Recovery,bull,5d_10%,300077.SZ,stop_loss,2024-10-09,2024-10-10,23.21,22.0495,-0.05,-0.0531,23300,0.0031,0.3
2024-2025 Recovery,bull,5d_10%,__MARKET_SHOCK__,shock_filter,2024-10-15,2024-10-15,0.0,0.0,0.0,0.0,0,0.0,0.3
2024-2025 Recovery,bull,5d_10%,__MARKET_SHOCK__,shock_filter,2024-10-16,2024-10-16,0.0,0.0,0.0,0.0,0,0.0,0.3
2024-2025 Recovery,bull,5d_10%,000908.SZ,matured,2024-10-10,2024-10-17,3.75,3.99,0.06400000000000006,0.06090000000000006,276500,0.0031,0.3
2024-2025 Recovery,bull,5d_10%,__MARKET_SHOCK__,shock_filter,2024-10-17,2024-10-17,0.0,0.0,0.0,0.0,0,0.0,0.3
2024-2025 Recovery,bull,5d_10%,000935.SZ,stop_loss,2024-10-22,2024-10-23,20.66,19.627,-0.05,-0.0531,2000,0.0031,0.3
2024-2025 Recovery,bull,5d_10%,000676.SZ,stop_loss,2024-10-23,2024-10-24,12.0,11.399999999999999,-0.05,-0.0531,1700,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,001289.SZ,stop_loss,2024-10-23,2024-10-24,19.35,18.3825,-0.05,-0.0531,1000,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000506.SZ,matured,2024-10-18,2024-10-25,1.85,2.25,0.21621621621621623,0.21311621621621624,587700,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000068.SZ,stop_loss,2024-10-25,2024-10-28,4.21,3.9995,-0.05,-0.0531,65000,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000958.SZ,matured,2024-10-21,2024-10-28,4.95,7.26,0.46666666666666656,0.46356666666666657,43700,0.0031,0.35
2024-2025 Recovery,recovery,5d_10%,000506.SZ,matured,2024-10-25,2024-11-01,2.36,2.87,0.21610169491525433,0.21300169491525434,116000,0.0031,0.5
2024-2025 Recovery,recovery,5d_10%,002243.SZ,matured,2024-10-25,2024-11-01,8.54,9.53,0.11592505854800939,0.11282505854800938,32000,0.0031,0.5
2024-2025 Recovery,recovery,5d_10%,000016.SZ,matured,2024-10-25,2024-11-01,5.29,7.74,0.46313799621928164,0.46003799621928165,51700,0.0031,0.5
2024-2025 Recovery,sideways,5d_10%,000958.SZ,matured,2024-10-28,2024-11-04,7.99,9.58,0.19899874843554444,0.19589874843554445,42500,0.0031,0.44999999999999996
2024-2025 Recovery,sideways,5d_10%,000917.SZ,matured,2024-10-28,2024-11-04,8.35,10.01,0.19880239520958076,0.19570239520958077,40700,0.0031,0.44999999999999996
2024-2025 Recovery,recovery,5d_10%,000536.SZ,stop_loss,2024-11-05,2024-11-06,8.11,7.7044999999999995,-0.05,-0.0531,59600,0.0031,0.5
2024-2025 Recovery,bull,5d_10%,000716.SZ,stop_loss,2024-11-07,2024-11-08,7.87,7.4765,-0.05,-0.0531,26400,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000597.SZ,stop_loss,2024-11-07,2024-11-08,6.69,6.3555,-0.05,-0.0531,31100,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000929.SZ,stop_loss,2024-11-08,2024-11-11,9.66,9.177,-0.05,-0.0531,22800,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000795.SZ,matured,2024-11-04,2024-11-11,9.96,13.37,0.3423694779116464,0.3392694779116464,60800,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000506.SZ,matured,2024-11-04,2024-11-11,3.16,3.84,0.21518987341772133,0.21208987341772134,191600,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000826.SZ,stop_loss,2024-11-08,2024-11-12,3.18,3.021,-0.05,-0.0531,69200,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000506.SZ,stop_loss,2024-11-11,2024-11-12,4.03,3.8285,-0.05,-0.0531,185000,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000752.SZ,stop_loss,2024-11-12,2024-11-13,8.3,7.885000000000001,-0.05,-0.0531,93000,0.0031,0.3
2024-2025 Recovery,bull,5d_10%,000557.SZ,stop_loss,2024-11-07,2024-11-14,6.26,5.946999999999999,-0.05,-0.0531,33200,0.0031,0.3
2024-2025 Recovery,recovery,5d_10%,002065.SZ,stop_loss,2024-11-11,2024-11-15,8.57,8.1415,-0.05,-0.0531,87000,0.0031,0.4
2024-2025 Recovery,recovery,5d_10%,__MARKET_SHOCK__,shock_filter,2024-11-15,2024-11-15,0.0,0.0,0.0,0.0,0,0.0,0.4
2024-2025 Recovery,recovery,5d_10%,__MARKET_SHOCK__,shock_filter,2024-11-18,2024-11-18,0.0,0.0,0.0,0.0,0,0.0,0.4
2024-2025 Recovery,recovery,5d_10%,__MARKET_SHOCK__,shock_filter,2024-11-20,2024-11-20,0.0,0.0,0.0,0.0,0,0.0,0.4
2024-2025 Recovery,recovery,5d_10%,000908.SZ,matured,2024-11-14,2024-11-21,5.85,5.83,-0.0034188034188032956,-0.006518803418803296,98600,0.0031,0.4
2024-2025 Recovery,sideways,5d_10%,002117.SZ,stop_loss,2024-11-25,2024-11-26,11.42,10.849,-0.05,-0.0531,19700,0.0031,0.35
2024-2025 Recovery,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2024-11-26,2024-11-26,0.0,0.0,0.0,0.0,0,0.0,0.35
2024-2025 Recovery,recovery,5d_10%,002155.SZ,stop_loss,2024-11-25,2024-11-27,22.26,21.147000000000002,-0.05,-0.0531,10100,0.0031,0.45
2024-2025 Recovery,recovery,5d_10%,000615.SZ,matured,2024-11-22,2024-11-29,3.24,3.83,0.18209876543209869,0.1789987654320987,198700,0.0031,0.4
